time,cwnd
32.9426,35.0286
32.9948,35.0571
33.0537,35.0857
33.1008,35.1143
33.1668,35.1429
33.2212,35.1714
33.2745,35.2
33.3266,35.2286
33.4888,20
33.5391,21
33.5896,22
33.6428,23
33.6964,24
33.7467,25
33.7994,26
33.8526,27
33.9031,28
33.9603,29
34.0059,30
34.0609,31
34.1147,32
34.168,33
34.2206,34
34.2726,34.0294
34.3244,34.0588
34.3788,34.0882
34.4294,34.1176
34.4836,34.1471
34.5334,34.1765
34.5833,34.2059
34.6363,34.2353
34.689,34.2647
34.7445,34.2941
34.8154,34.3235
34.866,34.3529
34.9177,34.3824
35.0735,20
35.1293,21
35.1819,22
35.2358,23
35.2903,24
35.3472,25
35.4005,26
35.4547,27
35.5068,28
35.5582,29
35.6087,30
35.6595,31
35.7124,32
35.7676,33
35.8231,34
35.8744,34.0294
35.9276,34.0588
35.9952,34.0882
36.0627,34.1176
36.1209,34.1471
36.1703,34.1765
36.2274,34.2059
36.2766,34.2353
36.3276,34.2647
36.3816,34.2941
36.4334,34.3235
36.4889,34.3529
36.5389,34.3824
36.5983,34.4118
36.6469,34.4412
36.6974,34.4706
36.7546,34.5
36.8083,34.5294
36.8658,34.5588
36.9207,34.5882
36.9756,34.6176
37.0307,34.6471
37.0852,34.6765
37.1443,34.7059
37.1983,34.7353
37.2507,34.7647
37.3044,34.7941
37.3722,34.8235
37.4314,34.8529
37.4828,34.8824
37.5379,34.9118
37.5927,34.9412
37.6456,34.9706
37.7001,35
37.7481,35.0286
37.8014,35.0571
37.8691,35.0857
37.9243,35.1143
37.9756,35.1429
38.031,35.1714
38.0877,35.2
38.1413,35.2286
38.1919,35.2571
38.2442,35.2857
38.2951,35.3143
38.3469,35.3429
38.4005,35.3714
38.4518,35.4
38.5014,35.4286
38.5547,35.4571
38.6072,35.4857
38.659,35.5143
38.7198,35.5429
38.9042,20
38.953,21
39.0036,22
39.0586,23
39.1197,24
39.1696,25
39.2248,26
39.2775,27
39.3293,28
39.3863,29
39.4389,30
39.4938,31
39.5435,32
39.5956,33
39.6486,34
39.6977,35
39.7521,35.0286
39.8101,35.0571
39.8688,35.0857
39.9199,35.1143
39.9734,35.1429
40.0376,35.1714
40.0992,35.2
40.1476,35.2286
40.2009,35.2571
40.2741,35.2857
40.3263,35.3143
40.3888,35.3429
40.4468,35.3714
40.4997,35.4
40.5579,35.4286
40.6137,35.4571
40.6739,35.4857
40.725,35.5143
40.777,35.5429
40.9348,20
40.9907,21
41.0422,22
41.0941,23
41.149,24
41.1985,25
41.2488,26
41.3097,27
41.3637,28
41.4216,29
41.4819,30
41.5376,31
41.5948,32
41.6457,33
41.6995,34
41.7619,35
41.8145,36
41.8687,36.0278
42.0279,21
42.0773,22
42.1374,23
42.1846,24
42.2375,25
42.2866,26
42.3604,27
42.4073,28
42.4622,29
42.5107,30
42.5703,31
42.6217,32
42.7033,33
42.7555,34
42.806,35
42.8586,36
42.907,37
42.9615,37.027
43.0116,37.0541
43.0632,37.0811
43.1191,37.1081
43.1824,37.1351
43.2296,37.1622
43.2803,37.1892
43.3387,37.2162
43.3932,37.2432
43.4458,37.2703
43.4993,37.2973
43.5506,37.3243
43.6067,37.3514
43.6827,37.3784
43.7355,37.4054
43.7948,37.4324
43.8479,37.4595
43.9015,37.4865
43.9584,37.5135
44.0167,37.5405
44.0707,37.5676
44.1203,37.5946
44.1739,37.6216
44.2255,37.6486
44.2794,37.6757
44.3348,37.7027
44.3959,37.7297
44.4503,37.7568
44.5018,37.7838
44.5549,37.8108
44.6058,37.8378
44.6632,37.8649
44.7172,37.8919
44.8767,21
44.9329,22
44.9814,23
45.0345,24
45.0891,25
45.1398,26
45.1908,27
45.2531,28
45.2946,29
45.346,30
45.3971,31
45.4495,32
45.5163,33
45.5649,34
45.6189,35
45.673,36
45.7499,36.0278
45.798,36.0556
45.8557,36.0833
45.905,36.1111
45.9683,36.1389
46.0276,36.1667
46.0771,36.1944
46.1432,36.2222
46.2121,36.25
46.3132,36.2778
46.3667,36.3056
46.4531,36.3333
46.5074,36.3611
46.6696,21
46.7207,22
46.7802,23
46.8414,24
46.8896,25
46.9421,26
46.9943,27
47.0446,28
47.0987,29
47.1584,30
47.2071,31
47.2644,32
47.3156,33
47.3669,34
47.4232,35
47.4789,35.0286
47.5351,35.0571
47.5908,35.0857
47.6486,35.1143
47.7048,35.1429
47.7583,35.1714
47.8098,35.2
47.8659,35.2286
47.9283,35.2571
48.0839,20
48.135,21
48.1859,22
48.2362,23
48.2895,24
48.342,25
48.3925,26
48.4448,27
48.4965,28
48.5507,29
48.6014,30
48.6544,31
48.7059,32
48.7603,33
48.8246,33.0303
48.9161,33.0606
48.9963,33.0909
49.0464,33.1212
49.1057,33.1515
49.1857,33.1818
49.254,33.2121
49.3051,33.2424
49.3551,33.2727
49.4066,33.303
49.4573,33.3333
49.5072,33.3636
49.559,33.3939
49.7144,19
49.7674,20
49.8157,21
49.8708,22
49.9346,23
49.9745,24
50.0246,25
50.0753,26
50.1268,27
50.1926,28
50.2499,29
50.3044,30
50.3559,31
50.4056,32
50.4575,33
50.509,34
50.5694,34.0294
50.621,34.0588
50.6772,34.0882
50.7471,34.1176
50.8033,34.1471
50.8618,34.1765
50.9286,34.2059
51.0987,20
51.1471,21
51.1957,22
51.25,23
51.3024,24
51.3546,25
51.405,26
51.4649,27
51.5194,28
51.5924,29
51.6433,30
51.6955,31
51.7456,32
51.7971,33
51.8479,34
51.9002,34.0294
51.9645,34.0588
52.0546,34.0882
52.1082,34.1176
52.1598,34.1471
52.2106,34.1765
52.2753,34.2059
52.328,34.2353
52.3835,34.2647
52.4311,34.2941
52.4831,34.3235
52.5393,34.3529
52.6275,34.3824
52.6868,34.4118
52.7473,34.4412
52.8044,34.4706
52.864,34.5
52.9141,34.5294
52.9664,34.5588
53.019,34.5882
53.0742,34.6176
53.1242,34.6471
53.18,34.6765
53.2327,34.7059
53.2842,34.7353
53.3363,34.7647
53.3875,34.7941
53.4408,34.8235
53.4947,34.8529
53.5524,34.8824
53.6037,34.9118
53.6607,34.9412
53.7118,34.9706
53.875,20
53.9353,21
53.9825,22
54.0344,23
54.0946,24
54.1453,25
54.2179,26
54.2689,27
54.3257,28
54.375,29
54.4273,30
54.4816,31
54.5312,32
54.5865,33
54.6398,34
54.6886,35
54.7399,36
54.7932,36.0278
54.8439,36.0556
54.9016,36.0833
54.9526,36.1111
55.0088,36.1389
55.0693,36.1667
55.1234,36.1944
55.1812,36.2222
55.2315,36.25
55.2847,36.2778
55.4474,21
55.5043,22
55.5495,23
55.6014,24
55.6721,25
55.7185,26
55.7868,27
55.8355,28
55.8904,29
55.9405,30
55.9895,31
56.0415,32
56.094,33
56.1489,33.0303
56.2012,33.0606
56.2517,33.0909
56.3024,33.1212
56.4587,19
56.5112,20
56.5681,21
56.6191,22
56.6707,23
56.7218,24
56.7746,25
56.8288,26
56.8792,27
56.9322,28
56.9832,29
57.0386,30
57.0886,31
57.1395,32
57.1903,33
57.2432,34
57.2945,35
57.3539,35.0286
57.4061,35.0571
57.4606,35.0857
57.5151,35.1143
57.5705,35.1429
57.6256,35.1714
57.6835,35.2
57.7362,35.2286
57.7965,35.2571
57.8485,35.2857
57.9053,35.3143
57.9585,35.3429
58.0096,35.3714
58.0629,35.4
58.1142,35.4286
58.1767,35.4571
58.2286,35.4857
58.2806,35.5143
58.3328,35.5429
58.3855,35.5714
58.4424,35.6
58.4966,35.6286
58.5509,35.6571
58.5988,35.6857
58.697,35.7143
58.7258,35.7429
58.7759,35.7714
58.8347,35.8
58.8868,35.8286
58.9376,35.8571
58.9898,35.8857
59.0393,35.9143
59.0928,35.9429
59.1454,35.9714
59.1982,36
59.2551,36.0278
59.3089,36.0556
59.3648,36.0833
59.4179,36.1111
59.4704,36.1389
59.5297,36.1667
59.5814,36.1944
59.6345,36.2222
59.6857,36.25
59.7399,36.2778
59.7944,36.3056
59.8455,36.3333
59.8984,36.3611
59.9907,36.3889
60.0465,36.4167
60.1003,36.4444
60.178,36.4722
60.2847,36.5
60.3425,36.5278
60.3926,36.5556
60.4439,36.5833
60.4998,36.6111
60.5517,36.6389
60.6047,36.6667
60.658,36.6944
60.7095,36.7222
60.7814,36.75
60.8395,36.7778
60.9941,21
61.0453,22
61.1029,23
61.1568,24
61.2168,25
61.272,26
61.3229,27
61.3757,28
61.4348,29
61.4771,30
61.5295,31
61.5829,32
61.6405,33
61.6944,34
61.7458,35
61.8002,36
61.8532,37
61.9131,37.027
61.9637,37.0541
62.0166,37.0811
62.0705,37.1081
62.1303,37.1351
62.1778,37.1622
62.2301,37.1892
62.2813,37.2162
62.3406,37.2432
62.3917,37.2703
62.4454,37.2973
62.5002,37.3243
62.552,37.3514
62.6048,37.3784
62.6655,37.4054
62.7207,37.4324
62.7789,37.4595
62.8327,37.4865
62.8905,37.5135
62.9449,37.5405
62.9987,37.5676
63.0479,37.5946
63.1,37.6216
63.1516,37.6486
63.3066,21
63.3584,22
63.4098,23
63.4615,24
63.5201,25
63.5672,26
63.6181,27
63.6692,28
63.7204,29
63.7774,30
63.8288,31
63.8814,32
63.9341,33
63.9927,34
64.0431,35
64.0933,36
64.1474,37
