time,cwnd
0.0441815,24.0033
0.0458943,24.0449
0.045907,24.0866
0.0459111,24.1283
0.0459144,24.1699
0.0459173,24.2116
0.0459201,24.2533
0.0459231,24.2949
0.0459261,24.3366
0.045929,24.3783
0.0459318,24.4199
0.0459362,24.4616
0.0459394,24.5033
0.0459423,24.5449
0.0459452,24.5866
0.0470156,24.6283
0.047029,24.6699
0.0470334,24.7116
0.047037,24.7533
0.0470402,24.7949
0.0470433,24.8366
0.0470464,24.8783
0.0470493,24.9199
0.0488258,24.9616
0.0488347,25.0033
0.0488382,25.0433
0.0489022,25.0833
0.0489069,25.1233
0.0489102,25.1633
0.0489132,25.2033
0.048916,25.2433
0.0489196,25.2833
0.0489227,25.3233
0.0489258,25.3633
0.0500788,25.4033
0.0500898,25.4433
0.0500934,25.4833
0.0500964,25.5233
0.0500995,25.5633
0.0513633,25.6033
0.0513762,25.6433
0.0513804,25.6833
0.0513835,25.7233
0.0513865,25.7633
0.0513901,25.8033
0.0525288,25.8433
0.0525815,25.8833
0.0525861,25.9233
0.0525898,25.9633
0.0525927,26.0033
0.0535022,26.0417
0.0535125,26.0802
0.0535164,26.1187
0.0535195,26.1571
0.0535226,26.1956
0.0535256,26.234
0.0535287,26.2725
0.0535318,26.311
0.0546273,26.3494
0.0546399,26.3879
0.0546441,26.4263
0.0546476,26.4648
0.0546511,26.5033
0.0546545,26.5417
0.0557873,26.5802
0.0558002,26.6187
0.0558055,26.6571
0.0558095,26.6956
0.0558129,26.734
0.057037,26.7725
0.0570523,26.811
0.0570578,26.8494
0.0570613,26.8879
0.0570645,26.9263
0.0582111,26.9648
0.0582248,27.0033
0.0582294,27.0403
0.0582329,27.0773
0.058236,27.1144
0.0585877,27.1514
0.0585997,27.1885
0.0597933,27.2255
0.059801,27.2625
0.0598045,27.2996
0.0598075,27.3366
0.0598105,27.3736
0.0610002,27.4107
0.0610093,27.4477
0.0610129,27.4847
0.0610159,27.5218
0.061019,27.5588
0.0610219,27.5959
0.0610248,27.6329
0.0610277,27.6699
0.0610308,27.707
0.0623016,27.744
0.0623116,27.781
0.0623152,27.8181
0.0623184,27.8551
0.0623214,27.8922
0.0623245,27.9292
0.062328,27.9662
0.0635925,28.0033
0.0635997,28.039
0.0636031,28.0747
0.0636061,28.1104
0.0636093,28.1461
0.0636122,28.1818
0.0636151,28.2176
0.0636179,28.2533
0.0636209,28.289
0.0636239,28.3247
0.0648538,28.3604
0.0648631,28.3961
0.0648669,28.4318
0.06487,28.4676
0.0648734,28.5033
0.0648764,28.539
0.0648796,28.5747
0.0648823,28.6104
0.0648853,28.6461
0.0661167,28.6818
0.0661238,28.7176
0.066127,28.7533
0.0661299,28.789
0.066133,28.8247
0.0661359,28.8604
0.0661389,28.8961
0.066142,28.9318
0.0673439,28.9676
0.0673543,29.0033
0.0673578,29.0378
0.0673609,29.0722
0.0673639,29.1067
0.0673669,29.1412
0.0673698,29.1757
0.0673727,29.2102
0.0673759,29.2446
0.0686401,29.2791
0.0686471,29.3136
0.0686504,29.3481
0.0686537,29.3826
0.0686566,29.4171
0.0686595,29.4515
0.0686626,29.486
0.0686657,29.5205
0.0699024,29.555
0.0699121,29.5895
0.0699156,29.624
0.0699191,29.6584
0.069922,29.6929
0.0699252,29.7274
0.069992,29.7619
0.0711858,29.7964
0.0711927,29.8309
0.0711962,29.8653
0.0711993,29.8998
0.0712022,29.9343
0.0712055,29.9688
0.0725305,30.0033
0.072543,30.0366
0.0725478,30.0699
0.0725512,30.1033
0.0725546,30.1366
0.0725581,30.1699
0.0730967,30.2033
0.0731168,30.2366
0.0731315,30.2699
0.0731345,30.3033
0.0731379,30.3366
0.0744249,30.3699
0.074439,30.4033
0.0744435,30.4366
0.0744471,30.4699
0.0744504,30.5033
0.0760503,30.5366
0.0760578,30.5699
0.076062,30.6033
0.0760652,30.6366
0.076068,30.6699
0.0760713,30.7033
0.0760745,30.7366
0.0760776,30.7699
0.0773334,30.8033
0.0773425,30.8366
0.0773462,30.8699
0.0773495,30.9033
0.0773527,30.9366
0.0785416,30.9699
0.0785517,31.0033
0.0785559,31.0355
0.0785591,31.0678
0.0785628,31.1
0.078566,31.1323
0.0785694,31.1646
0.0797464,31.1968
0.0797527,31.2291
0.0797567,31.2613
0.07976,31.2936
0.0797633,31.3258
0.0797664,31.3581
0.0797695,31.3904
0.0797725,31.4226
0.0809906,31.4549
0.0810013,31.4871
0.0810053,31.5194
0.0810086,31.5517
0.0810116,31.5839
0.0810153,31.6162
0.0810188,31.6484
0.0821468,31.6807
0.0821528,31.7129
0.0821567,31.7452
0.0821599,31.7775
0.0821629,31.8097
0.0821659,31.842
0.0821691,31.8742
0.0833512,31.9065
0.0833605,31.9388
0.0833642,31.971
0.0833679,32.0033
0.0833713,32.0345
0.0846783,32.0658
0.0846866,32.097
0.0846908,32.1283
0.084694,32.1595
0.0846969,32.1908
0.0846999,32.222
0.0847031,32.2533
0.0847062,32.2845
0.085772,32.3158
0.0857805,32.347
0.0857845,32.3783
0.085788,32.4095
0.085791,32.4408
0.0857939,32.472
0.085797,32.5033
0.0870246,32.5345
0.0870386,32.5658
0.087043,32.597
0.0870464,32.6283
0.0870494,32.6595
0.0870522,32.6908
0.0870549,32.722
0.0870582,32.7533
0.0886309,32.7845
0.0886457,32.8158
0.0886507,32.847
0.0886545,32.8783
0.0902121,32.9095
0.0902269,32.9408
0.090802,32.972
0.0908173,33.0033
0.0908221,33.0336
0.0922259,33.0639
0.0922402,33.0942
0.0923362,33.1245
0.0923432,33.1548
0.0923469,33.1851
0.0923505,33.2154
0.092354,33.2457
0.0943254,33.276
0.0943376,33.3063
0.0943423,33.3366
0.0943455,33.3669
0.0943487,33.3972
0.0943523,33.4275
0.0954585,33.4578
0.0954725,33.4881
0.0954769,33.5184
0.0968337,33.5487
0.0968489,33.579
0.0968538,33.6093
0.0968573,33.6396
0.0969318,33.6699
0.0972098,33.7002
0.0972158,33.7305
0.0972192,33.7608
0.097223,33.7911
0.098546,33.8214
0.098646,33.8518
0.0986503,33.8821
0.0986538,33.9124
0.098657,33.9427
0.0986614,33.973
0.0986647,34.0033
0.0999862,34.0327
0.0999993,34.0621
0.100004,34.0915
0.100007,34.1209
0.10001,34.1503
0.100013,34.1797
0.100016,34.2092
0.100019,34.2386
0.101347,34.268
0.101797,34.2974
0.101808,34.3268
0.101812,34.3562
0.101816,34.3856
0.10182,34.415
0.101823,34.4444
0.101826,34.4739
0.101829,34.5033
0.103263,34.5327
0.103415,34.5621
0.103422,34.5915
0.103425,34.6209
0.103429,34.6503
0.103569,34.6797
0.103574,34.7092
0.103578,34.7386
0.103581,34.768
0.103584,34.7974
0.105315,34.8268
0.10533,34.8562
0.105334,34.8856
0.105338,34.915
0.106482,34.9444
0.106501,34.9739
0.106505,35.0033
0.106509,35.0318
0.107796,35.0604
0.107811,35.089
0.10918,35.1176
0.109192,35.1461
0.109196,35.1747
0.109269,35.2033
0.109273,35.2318
0.109277,35.2604
0.10928,35.289
0.109283,35.3176
0.109375,35.3461
0.11074,35.3747
0.110753,35.4033
0.110757,35.4318
0.110762,35.4604
0.110765,35.489
0.11108,35.5176
0.111098,35.5461
0.111102,35.5747
0.111106,35.6033
0.11111,35.6318
0.112491,35.6604
0.112572,35.689
0.112577,35.7176
0.11267,35.7461
0.112676,35.7747
0.112679,35.8033
0.112682,35.8318
0.112686,35.8604
0.112689,35.889
0.112692,35.9176
0.112695,35.9461
0.112698,35.9747
0.112701,36.0033
0.112705,36.031
0.11415,36.0588
0.114162,36.0866
0.114166,36.1144
0.11417,36.1422
0.114173,36.1699
0.114176,36.1977
0.114179,36.2255
0.114182,36.2533
0.114185,36.281
0.115803,36.3088
0.115814,36.3366
0.115818,36.3644
0.115822,36.3922
0.116176,36.4199
0.116186,36.4477
0.11619,36.4755
0.116194,36.5033
0.116197,36.531
0.1162,36.5588
0.116203,36.5866
0.116206,36.6144
0.116209,36.6422
0.116213,36.6699
0.116215,36.6977
0.117475,36.7255
0.117487,36.7533
0.117491,36.781
0.117495,36.8088
0.117498,36.8366
0.117501,36.8644
0.117504,36.8922
0.117508,36.9199
0.117511,36.9477
0.117514,36.9755
0.118653,37.0033
0.118664,37.0303
0.118669,37.0573
0.119906,37.0843
0.119917,37.1114
0.119921,37.1384
0.119924,37.1654
0.119928,37.1925
0.120016,37.2195
0.120021,37.2465
0.120111,37.2735
0.120117,37.3006
0.120121,37.3276
0.121453,37.3546
0.121466,37.3816
0.12147,37.4087
0.121473,37.4357
0.121476,37.4627
0.12148,37.4898
0.121483,37.5168
0.121486,37.5438
0.12149,37.5708
0.121493,37.5979
0.122769,37.6249
0.122786,37.6519
0.12279,37.6789
0.122793,37.706
0.122797,37.733
0.1228,37.76
0.122805,37.7871
0.124353,37.8141
0.124369,37.8411
0.124373,37.8681
0.124376,37.8952
0.124379,37.9222
0.124673,37.9492
0.124683,37.9762
0.124687,38.0033
0.124788,38.0296
0.124794,38.0559
0.124797,38.0822
0.1248,38.1085
0.12624,38.1348
0.126255,38.1612
0.126259,38.1875
0.126263,38.2138
0.126266,38.2401
0.126269,38.2664
0.126274,38.2927
0.126277,38.3191
0.126372,38.3454
0.126376,38.3717
0.127774,38.398
0.127786,38.4243
0.12779,38.4506
0.127793,38.477
0.127796,38.5033
0.127799,38.5296
0.127888,38.5559
0.127893,38.5822
0.127896,38.6085
0.129366,38.6348
0.12938,38.6612
0.129384,38.6875
0.129387,38.7138
0.129391,38.7401
0.129395,38.7664
0.129398,38.7927
0.129401,38.8191
0.129404,38.8454
0.130705,38.8717
0.130718,38.898
0.130723,38.9243
0.130726,38.9506
0.130729,38.977
0.130732,39.0033
0.130737,39.0289
0.13074,39.0546
0.132065,39.0802
0.132079,39.1058
0.132083,39.1315
0.132086,39.1571
0.132178,39.1828
0.132183,39.2084
0.132187,39.234
0.133477,39.2597
0.133489,39.2853
0.133493,39.311
0.133496,39.3366
0.1335,39.3622
0.133503,39.3879
0.133506,39.4135
0.13469,39.4392
0.134703,39.4648
0.134708,39.4904
0.134711,39.5161
0.135977,39.5417
0.135992,39.5674
0.135998,39.593
0.137096,39.6187
0.137109,39.6443
0.137112,39.6699
0.137116,39.6956
0.137119,39.7212
0.13832,39.7469
0.138333,39.7725
0.138337,39.7981
0.13834,39.8238
0.138344,39.8494
0.138347,39.8751
0.139592,39.9007
0.139607,39.9263
0.139612,39.952
0.139615,39.9776
0.139618,40.0033
0.139621,40.0283
0.139625,40.0533
0.139628,40.0783
0.139632,40.1033
0.140807,40.1283
0.140821,40.1533
0.140826,40.1783
0.141263,40.2033
0.141282,40.2283
0.141286,40.2533
0.141289,40.2783
0.141293,40.3033
0.141296,40.3283
0.141299,40.3533
0.141303,40.3783
0.141306,40.4033
0.141309,40.4283
0.142507,40.4533
0.142516,40.4783
0.14252,40.5033
0.142523,40.5283
0.142526,40.5533
0.143768,40.5783
0.143779,40.6033
0.143783,40.6283
0.143786,40.6533
0.143789,40.6783
0.143792,40.7033
0.143801,40.7283
0.143805,40.7533
0.144988,40.7783
0.144999,40.8033
0.145002,40.8283
0.145006,40.8533
0.145009,40.8783
0.145012,40.9033
0.145016,40.9283
0.145019,40.9533
0.145023,40.9783
0.14616,41.0033
0.146174,41.0277
0.146177,41.052
0.146181,41.0764
0.146186,41.1008
0.146189,41.1252
0.147332,41.1496
0.14734,41.174
0.147343,41.1984
0.147347,41.2228
0.14735,41.2472
0.147353,41.2716
0.147356,41.296
0.149024,41.3203
0.149037,41.3447
0.149042,41.3691
0.149045,41.3935
0.149048,41.4179
0.149051,41.4423
0.149054,41.4667
0.149057,41.4911
0.14906,41.5155
0.149063,41.5399
0.149067,41.5642
0.150244,41.5886
0.150258,41.613
0.150261,41.6374
0.150265,41.6618
0.150268,41.6862
0.151616,41.7106
0.151629,41.735
0.151634,41.7594
0.152781,41.7838
0.152795,41.8081
0.152799,41.8325
0.152802,41.8569
0.152805,41.8813
0.152808,41.9057
0.152811,41.9301
0.152815,41.9545
0.15505,41.9789
0.155064,42.0033
0.155069,42.0271
0.155072,42.0509
0.155076,42.0747
0.15508,42.0985
0.155083,42.1223
0.155087,42.1461
0.15509,42.1699
0.155093,42.1937
0.156259,42.2176
0.156274,42.2414
0.156278,42.2652
0.156282,42.289
0.156285,42.3128
0.156289,42.3366
0.156739,42.3604
0.156749,42.3842
0.158039,42.408
0.158051,42.4318
0.158055,42.4556
0.158058,42.4795
0.158061,42.5033
0.159685,42.5271
0.159698,42.5509
0.159702,42.5747
0.159706,42.5985
0.15971,42.6223
0.159713,42.6461
0.159716,42.6699
0.159719,42.6937
0.159722,42.7176
0.160845,42.7414
0.160858,42.7652
0.160861,42.789
0.160865,42.8128
0.162082,42.8366
0.162095,42.8604
0.1621,42.8842
0.162103,42.908
0.162107,42.9318
0.16211,42.9556
0.162113,42.9795
0.163534,43.0033
0.163546,43.0265
0.16355,43.0498
0.163553,43.073
0.163556,43.0963
0.163559,43.1195
0.163563,43.1428
0.163566,43.1661
0.163569,43.1893
0.164745,43.2126
0.164759,43.2358
0.164763,43.2591
0.164767,43.2823
0.16477,43.3056
0.164773,43.3288
0.164777,43.3521
0.16478,43.3754
0.16631,43.3986
0.166323,43.4219
0.166328,43.4451
0.166331,43.4684
0.167617,43.4916
0.16763,43.5149
0.168966,43.5382
0.168977,43.5614
0.16898,43.5847
0.168985,43.6079
0.168988,43.6312
0.168991,43.6544
0.168994,43.6777
0.170263,43.7009
0.170277,43.7242
0.170287,43.7475
0.17029,43.7707
0.170294,43.794
0.171491,43.8172
0.171503,43.8405
0.171507,43.8637
0.171513,43.887
0.171516,43.9102
0.171519,43.9335
0.17282,43.9568
0.172835,43.98
0.17284,44.0033
0.172843,44.026
0.172847,44.0487
0.17285,44.0714
0.172854,44.0942
0.174036,44.1169
0.174046,44.1396
0.17405,44.1624
0.174054,44.1851
0.174057,44.2078
0.17406,44.2305
0.174064,44.2533
0.174068,44.276
0.175255,44.2987
0.175269,44.3214
0.175273,44.3442
0.175276,44.3669
0.175602,44.3896
0.175615,44.4124
0.175619,44.4351
0.175622,44.4578
0.175626,44.4805
0.175629,44.5033
0.175632,44.526
0.176913,44.5487
0.176926,44.5714
0.176931,44.5942
0.176934,44.6169
0.176938,44.6396
0.176942,44.6624
0.176945,44.6851
0.176949,44.7078
0.17811,44.7305
0.178124,44.7533
0.178128,44.776
0.178131,44.7987
0.178134,44.8214
0.178137,44.8442
0.17814,44.8669
0.178144,44.8896
0.178148,44.9124
0.179293,44.9351
0.179306,44.9578
0.17931,44.9805
0.179314,45.0033
0.179318,45.0255
0.179322,45.0477
0.179325,45.0699
0.180522,45.0922
0.180536,45.1144
0.18054,45.1366
0.180543,45.1588
0.180546,45.181
0.180549,45.2033
0.181885,45.2255
0.181898,45.2477
0.181903,45.2699
0.181906,45.2922
0.18191,45.3144
0.181913,45.3366
0.181917,45.3588
0.18192,45.381
0.181923,45.4033
0.181926,45.4255
0.184352,45.4477
0.184366,45.4699
0.18437,45.4922
0.184373,45.5144
0.184376,45.5366
0.184379,45.5588
0.184382,45.581
0.184385,45.6033
0.184388,45.6255
0.184391,45.6477
0.184394,45.6699
0.184397,45.6922
0.1844,45.7144
0.184403,45.7366
0.184406,45.7588
0.184409,45.781
0.185527,45.8033
0.185538,45.8255
0.185542,45.8477
0.185545,45.8699
0.185548,45.8922
0.185551,45.9144
0.185554,45.9366
0.185557,45.9588
0.18556,45.981
0.186766,46.0033
0.186779,46.025
0.186783,46.0467
0.186786,46.0685
0.186789,46.0902
0.188244,46.112
0.188255,46.1337
0.188258,46.1554
0.188261,46.1772
0.188264,46.1989
0.188267,46.2207
0.188271,46.2424
0.188274,46.2641
0.188277,46.2859
0.189565,46.3076
0.18958,46.3294
0.190062,46.3511
0.190073,46.3728
0.190077,46.3946
0.19008,46.4163
0.190084,46.4381
0.190087,46.4598
0.19009,46.4815
0.190093,46.5033
0.190097,46.525
0.190489,46.5467
0.190493,46.5685
0.191725,46.5902
0.191736,46.612
0.19174,46.6337
0.191743,46.6554
0.191746,46.6772
0.191749,46.6989
0.193139,46.7207
0.193149,46.7424
0.193153,46.7641
0.193158,46.7859
0.193161,46.8076
0.193164,46.8294
0.193167,46.8511
0.19317,46.8728
0.193173,46.8946
0.194279,46.9163
0.194293,46.9381
0.194297,46.9598
0.1943,46.9815
0.194303,47.0033
0.194306,47.0245
0.195597,47.0458
0.19561,47.0671
0.195615,47.0884
0.195618,47.1097
0.195621,47.1309
0.195625,47.1522
0.195628,47.1735
0.195631,47.1948
0.196897,47.216
0.196909,47.2373
0.196913,47.2586
0.197014,47.2799
0.197018,47.3011
0.197022,47.3224
0.197025,47.3437
0.197028,47.365
0.19844,47.3862
0.198456,47.4075
0.198462,47.4288
0.198467,47.4501
0.198472,47.4714
0.198476,47.4926
0.19848,47.5139
0.198485,47.5352
0.199787,47.5565
0.1998,47.5777
0.200916,47.599
0.200928,47.6203
0.200932,47.6416
0.200935,47.6628
0.200938,47.6841
0.200942,47.7054
0.202041,47.7267
0.202055,47.7479
0.20206,47.7692
0.202063,47.7905
0.202067,47.8118
0.20207,47.8331
0.202073,47.8543
0.203209,47.8756
0.203223,47.8969
0.203227,47.9182
0.20323,47.9394
0.203233,47.9607
0.203237,47.982
0.204422,48.0033
0.204436,48.0241
0.20444,48.0449
0.204444,48.0658
0.204447,48.0866
0.20445,48.1074
0.205732,48.1283
0.205745,48.1491
0.205749,48.1699
0.206198,48.1908
0.206216,48.2116
0.20622,48.2324
0.206224,48.2533
0.206227,48.2741
0.207388,48.2949
0.207398,48.3158
0.207402,48.3366
0.207405,48.3574
0.207408,48.3783
0.207411,48.3991
0.207414,48.4199
0.208986,48.4408
0.208999,48.4616
0.209004,48.4824
0.209008,48.5033
0.209011,48.5241
0.209016,48.5449
0.209019,48.5658
0.209022,48.5866
0.209025,48.6074
0.21011,48.6283
0.210123,48.6491
0.210128,48.6699
0.210131,48.6908
0.210135,48.7116
0.210139,48.7324
0.211806,48.7533
0.211815,48.7741
0.211819,48.7949
0.211824,48.8158
0.213053,48.8366
0.213063,48.8574
0.213067,48.8783
0.213071,48.8991
0.213075,48.9199
0.213078,48.9408
0.214272,48.9616
0.214285,48.9824
0.214289,49.0033
0.214292,49.0237
0.214295,49.0441
0.214298,49.0645
0.214301,49.0849
0.215585,49.1053
0.215596,49.1257
0.215599,49.1461
0.215603,49.1665
0.215606,49.1869
0.215612,49.2073
0.215615,49.2278
0.215618,49.2482
0.216867,49.2686
0.216877,49.289
0.216881,49.3094
0.216884,49.3298
0.216887,49.3502
0.21689,49.3706
0.216894,49.391
0.216897,49.4114
0.217972,49.4318
0.217983,49.4522
0.217987,49.4727
0.219133,49.4931
0.219144,49.5135
0.219148,49.5339
0.219151,49.5543
0.219154,49.5747
0.219156,49.5951
0.21916,49.6155
0.219215,49.6359
0.219219,49.6563
0.220434,49.6767
0.220445,49.6971
0.22045,49.7176
0.220453,49.738
0.220456,49.7584
0.220459,49.7788
0.220462,49.7992
0.221627,49.8196
0.221639,49.84
0.221645,49.8604
0.221648,49.8808
0.221651,49.9012
0.221655,49.9216
0.222764,49.942
0.223178,49.9625
0.223197,49.9829
0.223201,50.0033
0.223205,50.0233
0.223208,50.0433
0.223211,50.0633
0.223214,50.0833
0.224397,50.1033
0.224413,50.1233
0.224417,50.1433
0.224421,50.1633
0.224425,50.1833
0.224434,50.2033
0.224439,50.2233
0.225706,50.2433
0.225719,50.2633
0.225723,50.2833
0.225726,50.3033
0.22573,50.3233
0.226792,50.3433
0.226805,50.3633
0.226809,50.3833
0.226812,50.4033
0.226815,50.4233
0.227887,50.4433
0.227897,50.4633
0.227901,50.4833
0.227905,50.5033
0.227908,50.5233
0.227912,50.5433
0.22909,50.5633
0.229102,50.5833
0.229106,50.6033
0.229107,50.6233
0.229108,50.6433
0.229109,50.6633
0.22911,50.6833
0.229111,50.7033
0.230256,50.7233
0.230258,50.7433
0.230259,50.7633
0.230261,50.7833
0.231413,50.8033
0.231415,50.8233
0.231416,50.8433
0.231417,50.8633
0.232612,50.8833
0.232614,50.9033
0.232615,50.9233
0.232616,50.9433
0.232617,50.9633
0.232619,50.9833
