time,cwnd
32.6935,4
32.7469,4.25
32.797,4.5
32.8483,4.75
32.8987,5
32.9497,5.2
33.0006,5.4
33.0513,5.6
33.1016,5.8
33.1531,6
33.2131,6.16667
33.2647,6.33333
33.3292,6.5
33.3802,6.66667
33.4309,6.83333
33.482,7
33.5355,7.14286
33.5847,7.28571
33.6376,7.42857
33.6934,7.57143
33.7458,7.71429
33.7991,7.85714
33.858,8
33.911,8.125
33.9606,8.25
34.015,8.375
34.0668,8.5
34.1186,8.625
34.1725,8.75
34.2237,8.875
34.2768,9
34.3309,9.11111
34.3841,9.22222
34.4345,9.33333
34.5002,9.44444
34.5523,9.55556
34.6025,9.66667
34.6544,9.77778
34.7067,9.88889
34.7593,10
35.7599,1
35.8118,2
35.8651,3
35.9147,4
36.9172,1
36.9782,2
37.033,2.5
37.0821,3
37.1323,3.33333
38.1334,1
38.1874,2
38.2431,2.5
38.2931,3
38.3453,3.33333
39.3466,1
40.3497,1
40.41,2
40.4624,2.5
40.5143,3
40.5666,3.33333
40.6179,3.66667
40.669,4
40.7223,4.25
40.7799,4.5
40.8343,4.75
40.8876,5
40.9432,5.2
41.0123,5.4
41.0773,5.6
41.1286,5.8
41.19,6
41.2398,6.16667
41.2961,6.33333
41.3491,6.5
41.4025,6.66667
41.4576,6.83333
41.5124,7
41.563,7.14286
41.6218,7.28571
41.6749,7.42857
41.7292,7.57143
41.7822,7.71429
41.8332,7.85714
41.8871,8
41.9382,8.125
41.9927,8.25
42.048,8.375
43.0484,1
43.1009,2
43.1526,3
43.2033,4
43.2552,4.25
43.3083,4.5
44.3156,1
44.3745,2
44.4297,2.5
44.4845,3
44.5524,3.33333
44.6023,3.66667
44.6544,4
44.7049,4.25
44.7591,4.5
44.8141,4.75
44.8704,5
44.9218,5.2
44.9727,5.4
45.0291,5.6
45.0882,5.8
45.1396,6
45.1925,6.16667
45.244,6.33333
45.2941,6.5
45.346,6.66667
45.3972,6.83333
45.4497,7
45.5018,7.14286
45.5547,7.28571
45.6066,7.42857
45.6583,7.57143
45.7163,7.71429
46.7183,1
46.7736,2
46.8334,3
46.8851,3.33333
46.935,3.66667
46.9878,4
47.0399,4.25
47.0912,4.5
47.195,4.75
47.248,5
47.297,5.2
47.3483,5.4
47.4,5.6
47.453,5.8
47.5035,6
47.5554,6.16667
47.6064,6.33333
47.6592,6.5
48.6593,1
48.712,2
48.7635,3
48.8141,3.33333
48.865,3.66667
48.918,4
48.9721,4.25
49.9742,1
50.0308,2
50.0822,2.5
50.1333,3
50.1833,3.33333
50.2341,3.66667
50.2863,4
50.3379,4.25
50.3886,4.5
50.4512,4.75
50.5034,5
50.5562,5.2
50.6083,5.4
50.6596,5.6
50.7131,5.8
50.7641,6
50.8199,6.16667
50.8838,6.33333
50.9395,6.5
51.0136,6.66667
51.0625,6.83333
51.1152,7
52.1302,1
52.1852,2
52.2373,3
52.2881,3.33333
52.3385,3.66667
52.3885,4
52.4392,4.25
52.4922,4.5
52.5518,4.75
52.6021,5
52.6547,5.2
52.7094,5.4
53.7102,1
53.7647,2
53.8167,2.5
53.8679,3
53.9183,3.33333
53.969,3.66667
54.0202,4
54.0727,4.25
54.1239,4.5
54.1763,4.75
54.2354,5
54.2951,5.2
54.3502,5.4
55.351,1
55.4029,2
55.4549,2.5
55.5066,3
55.5566,3.33333
55.6076,3.66667
55.6596,4
55.7104,4.25
55.7604,4.5
55.8129,4.75
55.866,5
55.9206,5.2
55.9732,5.4
56.0288,5.6
56.1021,5.8
56.156,6
56.2094,6.16667
56.2633,6.33333
56.3127,6.5
56.3645,6.66667
56.4183,6.83333
56.4699,7
57.4792,1
57.5322,2
57.5851,3
57.637,3.33333
57.6877,3.66667
57.7414,4
57.7931,4.25
57.8438,4.5
57.8939,4.75
57.9455,5
57.9974,5.2
58.0511,5.4
58.1009,5.6
58.1518,5.8
58.204,6
58.2562,6.16667
58.3071,6.33333
58.3598,6.5
58.4114,6.66667
58.4619,6.83333
58.5151,7
58.5648,7.14286
58.6202,7.28571
58.6868,7.42857
58.7414,7.57143
58.7805,7.71429
58.8348,7.85714
58.8911,8
58.9452,8.125
58.9971,8.25
59.0485,8.375
59.1004,8.5
59.1518,8.625
59.2041,8.75
59.2593,8.875
59.3105,9
59.3633,9.11111
59.4132,9.22222
59.4673,9.33333
60.4687,1
60.5249,2
60.577,3
60.6273,4
60.679,4.25
60.7301,4.5
60.7824,4.75
60.8359,5
60.8857,5.2
60.9383,5.4
60.9893,5.6
61.0416,5.8
61.0919,6
61.1431,6.16667
61.2026,6.33333
61.2535,6.5
61.3063,6.66667
61.3595,6.83333
61.4108,7
61.4636,7.14286
61.5172,7.28571
61.5703,7.42857
61.6228,7.57143
61.6809,7.71429
61.732,7.85714
61.7825,8
61.8346,8.125
61.8876,8.25
61.942,8.375
61.9964,8.5
62.0482,8.625
62.0999,8.75
62.1527,8.875
62.2145,9
62.2653,9.11111
62.3558,9.22222
62.4077,9.33333
62.4595,9.44444
62.5135,9.55556
62.5717,9.66667
62.623,9.77778
62.6746,9.88889
62.7288,10
62.7804,10.1
62.9408,10.2
62.9906,10.3
63.0453,10.4
63.0962,10.5
63.1484,10.6
63.2001,10.7
63.2527,10.8
63.3035,10.9
63.3542,11
63.4076,11.1
63.4601,11.1909
63.5115,11.2818
63.5619,11.3727
63.6144,11.4636
63.668,11.5545
63.7253,11.6455
63.7789,11.7364
63.8313,11.8273
63.893,11.9182
63.9443,12.0091
64.0043,12.0924
64.0563,12.1758
64.1125,12.2591
64.1709,12.3424
64.2252,12.4258
64.2805,12.5091
64.3396,12.5924
64.3916,12.6758
64.4472,12.7591
64.5001,12.8424
64.551,12.9258
64.6044,13.0091
64.6591,13.086
64.7122,13.1629
64.7656,13.2399
64.8156,13.3168
64.8715,13.3937
64.9255,13.4706
64.9754,13.5476
65.0275,13.6245
65.0899,13.7014
65.1464,13.7783
65.2003,13.8552
65.2515,13.9322
65.3113,14.0091
65.3731,14.0805
65.4291,14.1519
65.489,14.2234
65.5701,14.2948
65.62,14.3662
65.6742,14.4377
65.7257,14.5091
65.7777,14.5805
65.8335,14.6519
65.884,14.7234
65.9428,14.7948
65.9992,14.8662
66.0513,14.9377
66.1091,15.0091
66.1611,15.0758
66.2144,15.1424
66.2663,15.2091
66.3183,15.2758
66.3742,15.3424
66.4314,15.4091
66.4822,15.4758
66.5375,15.5424
66.5883,15.6091
66.6412,15.6758
66.6977,15.7424
66.7495,15.8091
66.8002,15.8758
66.8506,15.9424
66.9025,16.0091
66.9547,16.0716
67.0063,16.1341
67.0626,16.1966
68.067,1
68.1222,2
68.1752,3
68.2366,4
68.289,5
68.3402,6
68.392,7
68.4442,8
68.4935,8.125
68.547,8.25
68.5967,8.375
68.6497,8.5
68.7013,8.625
68.7552,8.75
68.8143,8.875
68.865,9
68.9168,9.11111
68.9664,9.22222
69.0166,9.33333
69.0693,9.44444
69.1207,9.55556
69.1707,9.66667
69.2281,9.77778
69.2864,9.88889
69.3436,10
69.399,10.1111
69.4661,10.2111
69.517,10.3111
69.568,10.4111
69.6194,10.5111
69.6704,10.6111
69.7232,10.7111
69.7744,10.8111
69.8261,10.9111
69.8767,11.0111
69.9282,11.102
69.9835,11.1929
70.0338,11.2838
70.0863,11.3747
70.1403,11.4657
70.2104,11.5566
70.2648,11.6475
71.2652,1
71.3209,2
71.373,3
71.4246,4
71.4774,5
71.5298,5.2
71.5826,5.4
71.6374,5.6
71.7007,5.8
71.7527,6
71.8023,6.16667
71.8561,6.33333
71.9058,6.5
71.9596,6.66667
72.0086,6.83333
72.0588,7
72.1292,7.14286
72.1766,7.28571
72.2291,7.42857
72.2795,7.57143
72.354,7.71429
72.4049,7.85714
72.457,8
72.5087,8.125
72.5602,8.25
72.6117,8.375
72.6652,8.5
72.7163,8.625
72.7686,8.75
72.8237,8.875
73.8244,1
73.8792,2
73.9308,3
74.9331,1
74.9887,2
75.0442,2.5
75.0954,3
75.1477,3.33333
75.2002,3.66667
75.2492,4
75.3008,4.25
75.3525,4.5
75.4046,4.75
75.4599,5
75.5121,5.2
75.5657,5.4
75.6212,5.6
75.675,5.8
75.7276,6
75.7826,6.16667
75.8371,6.33333
75.9043,6.5
75.9627,6.66667
76.0189,6.83333
76.0731,7
76.126,7.14286
76.1771,7.28571
76.2312,7.42857
76.2825,7.57143
76.3371,7.71429
76.3923,7.85714
76.4452,8
76.498,8.125
76.5526,8.25
76.6036,8.375
76.6555,8.5
76.7125,8.625
76.765,8.75
76.8178,8.875
76.873,9
76.9267,9.11111
76.9813,9.22222
77.0339,9.33333
78.0343,1
78.0881,2
78.1408,3
78.1918,4
78.2426,4.25
78.2925,4.5
78.3428,4.75
78.394,5
78.4448,5.2
78.4979,5.4
78.5518,5.6
78.6034,5.8
78.6548,6
78.7064,6.16667
78.7583,6.33333
78.8111,6.5
79.812,1
79.8643,2
79.9172,3
79.9692,3.33333
80.0201,3.66667
80.0742,4
80.1261,4.25
80.1758,4.5
80.2276,4.75
80.279,5
80.3293,5.2
80.3827,5.4
80.4396,5.6
80.4968,5.8
80.5485,6
80.6014,6.16667
80.6536,6.33333
80.7057,6.5
80.7586,6.66667
80.8096,6.83333
80.8614,7
80.9124,7.14286
80.9644,7.28571
81.021,7.42857
82.0226,1
82.0898,2
82.142,3
82.1917,3.33333
82.2425,3.66667
82.2932,4
82.3441,4.25
82.3964,4.5
82.4474,4.75
82.4978,5
83.4991,1
83.5524,2
83.609,2.5
83.6611,3
83.7118,3.33333
83.7663,3.66667
83.8202,4
83.8711,4.25
83.9446,4.5
84.0323,4.75
84.0642,5
84.1155,5.2
84.165,5.4
84.2172,5.6
84.2681,5.8
84.324,6
84.3777,6.16667
84.4287,6.33333
84.5038,6.5
84.5533,6.66667
84.6034,6.83333
84.6599,7
85.663,1
85.7178,2
85.7686,3
85.8205,3.33333
85.8715,3.66667
85.9231,4
85.9742,4.25
86.0274,4.5
86.0793,4.75
86.1301,5
86.1823,5.2
86.2369,5.4
86.2893,5.6
86.3472,5.8
86.4236,6
86.4727,6.16667
86.5247,6.33333
86.5751,6.5
86.626,6.66667
86.6776,6.83333
86.7284,7
86.7791,7.14286
86.8304,7.28571
86.8813,7.42857
86.9332,7.57143
86.9851,7.71429
87.0372,7.85714
87.0887,8
87.1386,8.125
87.192,8.25
87.2421,8.375
87.2928,8.5
87.3439,8.625
87.3952,8.75
87.4485,8.875
87.5056,9
87.5597,9.11111
87.6142,9.22222
87.6663,9.33333
87.7193,9.44444
88.7201,1
88.7739,2
88.8267,3
88.8764,4
89.8772,1
89.931,2
89.982,2.5
90.0361,3
91.0365,1
91.0917,2
91.144,2.5
91.1995,3
91.2508,3.33333
91.3015,3.66667
91.3522,4
91.4038,4.25
91.4551,4.5
91.5086,4.75
91.5644,5
91.6172,5.2
91.6698,5.4
91.7232,5.6
91.7745,5.8
91.8257,6
92.827,1
92.8804,2
92.9316,3
92.9841,3.33333
93.035,3.66667
93.0855,4
93.1377,4.25
93.1881,4.5
93.2397,4.75
93.2931,5
93.3471,5.2
93.3993,5.4
93.4525,5.6
93.5062,5.8
93.5587,6
94.5592,1
94.6126,2
95.6135,1
95.6661,2
95.717,2.5
95.7688,3
95.8183,3.33333
95.8691,3.66667
95.9188,4
95.9718,4.25
96.0246,4.5
96.0771,4.75
96.1274,5
96.1783,5.2
96.23,5.4
96.282,5.6
96.335,5.8
96.3933,6
96.4444,6.16667
96.5006,6.33333
96.5523,6.5
96.6044,6.66667
96.6623,6.83333
96.7136,7
97.7142,1
97.7719,2
98.7734,1
98.831,2
98.8835,2.5
98.9342,3
98.9852,3.33333
99.0351,3.66667
99.0872,4
99.1389,4.25
99.1943,4.5
99.2475,4.75
99.3,5
99.3531,5.2
99.4077,5.4
100.408,1
100.462,2
100.513,2.5
100.564,3
100.615,3.33333
100.667,3.66667
100.719,4
100.77,4.25
100.82,4.5
100.871,4.75
100.923,5
100.973,5.2
101.025,5.4
101.076,5.6
101.129,5.8
101.18,6
101.235,6.16667
101.291,6.33333
101.346,6.5
101.4,6.66667
101.452,6.83333
101.504,7
101.564,7.14286
101.616,7.28571
101.666,7.42857
102.674,1
102.727,2
102.794,3
103.795,1
103.847,2
103.898,2.5
103.949,3
104.001,3.33333
104.052,3.66667
104.105,4
104.158,4.25
104.21,4.5
104.262,4.75
104.313,5
104.369,5.2
104.424,5.4
104.479,5.6
104.534,5.8
104.586,6
104.637,6.16667
104.696,6.33333
104.749,6.5
104.801,6.66667
104.855,6.83333
104.906,7
104.956,7.14286
105.02,7.28571
105.071,7.42857
105.122,7.57143
105.173,7.71429
105.225,7.85714
105.28,8
105.337,8.125
105.396,8.25
106.397,1
106.451,2
106.502,3
106.555,4
106.611,4.25
106.664,4.5
107.665,1
107.719,2
107.77,2.5
107.82,3
107.871,3.33333
107.922,3.66667
107.974,4
108.023,4.25
108.074,4.5
108.126,4.75
108.176,5
108.227,5.2
108.28,5.4
108.331,5.6
108.382,5.8
108.433,6
108.483,6.16667
108.535,6.33333
109.536,1
109.59,2
109.641,3
109.692,3.33333
109.742,3.66667
109.795,4
109.844,4.25
109.896,4.5
109.947,4.75
110,5
110.051,5.2
110.104,5.4
110.171,5.6
110.224,5.8
110.275,6
110.327,6.16667
110.379,6.33333
110.435,6.5
110.487,6.66667
110.549,6.83333
110.603,7
110.657,7.14286
110.709,7.28571
110.763,7.42857
110.813,7.57143
110.865,7.71429
110.919,7.85714
110.974,8
111.031,8.125
111.083,8.25
111.137,8.375
111.191,8.5
111.245,8.625
111.296,8.75
111.352,8.875
111.421,9
111.48,9.11111
111.565,9.22222
112.567,1
112.621,2
112.673,3
112.724,4
112.775,4.25
112.825,4.5
112.877,4.75
112.927,5
112.978,5.2
113.029,5.4
113.08,5.6
113.131,5.8
113.182,6
113.233,6.16667
113.287,6.33333
114.287,1
115.291,1
115.345,2
115.396,2.5
115.448,3
115.501,3.33333
115.553,3.66667
115.607,4
116.607,1
116.663,2
116.715,2.5
116.766,3
116.826,3.33333
116.878,3.66667
116.929,4
116.982,4.25
117.983,1
118.036,2
118.089,2.5
118.138,3
118.248,3.33333
118.296,3.66667
118.346,4
118.4,4.25
118.45,4.5
119.451,1
119.505,2
119.557,2.5
119.61,3
119.661,3.33333
119.713,3.66667
119.773,4
119.825,4.25
119.878,4.5
120.88,1
120.935,2
120.986,2.5
121.04,3
121.092,3.33333
121.142,3.66667
121.192,4
121.243,4.25
121.294,4.5
121.346,4.75
122.347,1
123.35,1
123.406,2
123.46,2.5
123.51,3
123.562,3.33333
123.612,3.66667
123.662,4
123.713,4.25
123.765,4.5
123.819,4.75
123.875,5
123.929,5.2
123.995,5.4
124.039,5.6
125.069,1
125.127,2
125.182,2.5
125.234,3
125.289,3.33333
125.341,3.66667
125.403,4
125.454,4.25
125.504,4.5
125.555,4.75
125.607,5
125.658,5.2
125.715,5.4
126.716,1
126.77,2
126.823,2.5
126.873,3
126.925,3.33333
126.977,3.66667
127.026,4
127.078,4.25
127.127,4.5
127.178,4.75
127.23,5
127.282,5.2
127.333,5.4
127.384,5.6
127.435,5.8
127.487,6
127.538,6.16667
127.59,6.33333
127.644,6.5
127.7,6.66667
127.753,6.83333
127.807,7
127.859,7.14286
127.913,7.28571
127.963,7.42857
128.017,7.57143
128.07,7.71429
128.123,7.85714
128.178,8
128.232,8.125
128.284,8.25
128.336,8.375
128.398,8.5
128.457,8.625
128.54,8.75
128.593,8.875
128.645,9
128.698,9.11111
